i love this thing  .
the screen is huge compard to other multimedia player i've owned and the i    pod  .
it sounds awesome  .
very loud and clear  .
i have over 20 gb on my desktop and i trasfered it all seamlessly to the zune  .
it did douple folder some of the albums but it is an easy fix  .
videos were clear and sharp with no skipping or stutturing  .
i love it what else can i say  .
i went back and forth for a long time between the zune and the i    pod and after much research i settled on the zune and i'm not disappointed .
i'm neither a zune of ipod fanboy and i honestly could not tell you which one is better but i have not put my zune down since i got it as a gift  .
it appears to have a more user friendly interface than the ipod does  .
i like that i can put my own wallpaper on it  .
hopefully the wi    fi limitations will be addressed with firmware updates in the future  .
it would be nice to download music straight from the player instead of synching with the computer  .
zune marketplace does need a little work  .
movies should be downloadable from it in the future  .
the zune works great with the xbox 360 as well  .
battery life is so    so but to all the people complaining about it , instead of holding the play/pause button down for 3 secs to turn it off , you can do a full shutdown of the unit by holding the directional button in a down position and holding the back arrow simultaneously for 3 seconds  .
this helps conserve battery life as the unit is fully shut down and not just in standby mode  .
thanks to zunescene  .
com for that tip  .
overall i'm very pleased with the zune .
very simple to use  .
i love the finish and 2nd color around the edge  .
the zune is a great alternative to the ipod (larger screen/easier operation) , and a better choice over other mp3 players out there in the same price range build   solid    exterior finish is top notch  .
sound   very clear    amongst the best of them  .
picture   amazing    love the size and clarity  .
i also like that it comes with an fm radio and you can customize it's display  .
the ability to use it as an external harddrive would have been nice , but i've got thumbdrives for that  .
i would have also liked to have seen lossless audio support and downloadable video content at it's own zune marketplace (zune's version of itunes) , but all in all , an excellent product  .
very happy owner  .
highly recommended  .
i think the zune is really nice  .
i suggest it to all  .
the more foramats kils me  .
but that could be easily updated  .
way better than the ipod (no duhh)  .
it is tied with the creative zen vision   m but i would rather go with the zune becuase it is more newer and easy to update and the software is fantastic  .
as i first saw the zune , i is totally interested in buying it  .
next , i is thinking if it is worth the money  .
now , i am happy that i bought it  .
the music feature is very excellent , giving you the album picture , and if you don't have it , it will have a color screen  .
if you want to , you can send it to any other zune senders  .
which leads me to the next feature , the wireless connection  .
i can not tell you how the connection is because no one else that lives near me has the zune  .
the radio is decent , giving you an okay reception  .
i only have a few stations where they tell you the station and what you are listening to  .
what i use the most is the video feature  .
the feature is excellent and has a very clear viewing screen (3 inches)  .
you can import all of your videos , songs and pictures from itunes and windows media player  .
pictures are viewed just as well as videos are  .
also , you can use your pictures as a background by selecting it when viewing it , and it says , place as background  .
the zune marketplace is very desirable to use , but it is very difficult to start with  .
the first thing that happened when we installed the program is that it imported all of my music , videos , and pictures from my itunes , and you didn't have to press a button , you do not have to press import or anything  .
the hard thing about the marketplace is syncing the video or song onto your zune  .
you have to put it on you now playing list , then you go to the options section and you go to sync/sync now playing to _______ (your zune name)  .
the upsetting thing to me is that the zune marketplace only has songs , and no videos  .
overall , this system is absolutely excellent and i hope to keep it for a long time .
i is leary from all the press and reviews written about hte zune being ugly , bulky , stores do not display it properly , cannot try before you buy like an apple store etc but keeping a open mind i found some fair reviews and decided because of the fm radio and big video display to give it a try  .
it is easy to snyc my exsisting music non protected and rip my other albums  .
it even synced some full feature video that i owned  .
i work in a downtown 15 story steel building were i could barely pickup fm with a desktop radio the zune did a better job to my surprise  .
my favorite station broadcasts the song title and author and the zune displays that info which it good since dj's rarely announce credits i like to make movies and slide shows and the zune is excellent for playing back  .
i also have martial arts tapes of my forms so when i am practicing and forget somemoves i can review my katas if your buying an mp3 for the firsttime or upgrading i would look at the zune .
overall i think the zune is great  .
i would purchase it again and for someone else .
has everything i need and it has a better amplifier than my ipod and bigger and better screen .
one word awesome  .
i have owned my fair share of pods  .
i have 4 at the moment a shuffle , photo , video and nano (2nd gen product red) nothing comes close to the speed of the zune  .
it is so fast switching tracks and browsing through the menu system  .
somehow microsoft has managed to get a hdd device to respond faster than my brand new flash memory nano  .
radio function i find super handy and cannot live without it now if you're deciding between the pod of the zune , have faith in me this is the first review response i have ever typed and i'm not typing for fun   p  .
i think the zune is one amazing mp3 player  .
i'm out of town a lot , and having the ability to have picture of my family , friends , and great times all saved on my zune , along with my favorite music , makes my trips seem to fly by  .
the picture quality in such a small screen is unbelievable , and what is really nice is the videos , music , and pictures that were uploaded thanks to microsoft .
the zune is great and it does not have useless features that are found in other mp3 players like a notepad  .
i mean who uses a notepad in thier mp3 player anyway  .
get a life if you do .
i imagine that if itunes offered subscription music , i would have bought an ipod a long time ago  .
but it doesn't , so i didn't  .
i struggled with an iriver and yahoo music and later urge , but the combination fell short on functionality , battery life , capacity , etc the zune plus the zune marketplace solved all of those issues  .
it is very intuitive and the interaction with the zune marketplace is very seamless  .
most of all , it sounds excellent many reviews have discussed the shortcomings of zune and the zune marketplace  .
i agree with those assessments but take heart that all can be corrected via software and content improvements  .
i don't think i'll have to buy a new player for a long time i don't care if it is an ipod killer or not  .
the simple fact is that i don't want to pay for individual songs  .
i'll happily pay the subscription fee and download all i want my specific wants are a richer way of exploring new music and more functionality of the wlan  .
i doubt that i'll ever share songs wirelessly but would like to synch wirelessly and maybe even access the web i doubt this will happen , but if cnet could delete all the reviews of people who obviously have not actually used the zune , that would be nice so potential users could get a true vote  .
folks , this is just a dumb little $250 toy , it's not a religious movement .
the zune itself is a great little player and i am banking on the fact the the firmware will have better improvements in the future , otherwise this player will go by the wayside real soon , microsoft really screwed up by letting it out this soon , i mean i know the rush to get it out before the holidays but it seems as though the software is only have completed , no movies , and no way to convert media center recorded tv shows i am fortunate that i can convert programs over but the average person wo not have the programs to do it or want to for that matter anyway just my opinion all i can say is time will tell if this is going to make it but for now i am really glad i got one .
the zunewas the best purchase ive made  .
this completely blows away the ipod  .
one of my sons wanted an ipod for the holiday the other wanted a zune  .
personally i decided to get a zune for myself  .
in the end after opening the gifts both sons wanted the zunes so i got the ipod  .
they seem to like them , which is what counts  .
the screen is a plus , it is large enough to see videos clearly .
love the screen size to view pictures or to view videos on  .
you can charge you zune while you have it connected to your computer and unlike ipod's you can listen to your music while it's charging .
i is a little skeptical at first about this player due to reviews from large companies , but the more i read consumer reviews , the more i wanted to give this player a try i couldn't be more happier with any other purchase i have never owned an ipod in my life , just a couple of small memory mp3 players with text displays  .
i wanted an alternative to having to move around my cd collection from in and out of my car , and buying an in    dash mp3/cd player seemed out of the question  .
this player does a wonderful job of taking care of what i want you know when you pull it out of the box , that it's going to be a great player  .
it has some weight to it , looks great (i bought a black one) , and feels great  .
the software is easy to set up , and i is downloading music onto the player within 10 minutes  .
it comes with a 15    day trial pass to the marketplace , but once you realize what all they have to offer , you'll want to keep it  .
the player has options for different eq settins , which can dramatically increase your listen experience , and the built in fm tuner is fantastic  .
i'm pretty sure the tuner is the best one that i have ever used , and it supports stations that send out information on the songs being played on the display my only complaint is that i could not keep the songs on the player if i deleted them from my computer  .
i have limited space on my laptop , which means that i would have to shuffle around what i wanted on the player at certain times  .
i got around this by using an external hard drive , and i got over my snafu right quick i have yet to try out the wireless function due to me not having anyone around me who owns another zune , but i've heard it's pretty simple to use  .
the video on the display is sharp and bright , and the picture viewer is great , as well  .
i like the fact that it displays the album art for the music that you are listening to  .
something small , but nice to have all in all , i recommend this device to anyone who is looking for a great mp3 player  .
i'm not going to compare it to an ipod , since i've never owned one , but i'm sure that they are great players , too microsoft and toshiba have done a great job on this player for their first attempt (together as a team) , and it can only get better from here 9  .
2 out of 10  .
i have a zen vision   m to compare  .
the zune is far superior to the zune in every way except for divx playback and size  .
the zune screen really seals the deal  .
if you have an xbox 360 , this thing is really sweet  .
it will play music , video , pictures from both the pc software and the zune  .
this includes all drm music purchased or through their subscription  .
i have tried rhapsody's subscription plan for my zen and is was a really pain  .
zune  .
net is really easy to find music and upload is a simple i have not had any experience with the wireless sharing feature .
if i had to but an ipod or the zune hte choice is clear zune all the way  .
i used to have everything ipod  .
i liked my ipod video  .
however , i also like microsoft , so because i addicted to electronics bought the zune  .
man it is so much better  .
the click wheel works , i dont need to fumble with it , the screen is nice and large and easy to read (except in bright sun light as with all devices like this) , it looks cool  .
changed for now  .
formats are good enough for me , avi mp4 mp3 acc , etc quality of build is great , sound and video great , could always use a bigger drive but 30 is good already have 20 of my dvds on it  .
only problems are marketplace wasnt ready yet  .
cant wait to see the updates  .
video section needs market place and podcast section  .
also movies purchased on xbox360 should transfer over to the zune  .
and zune to 360  .
until then , you wont see me buy any movies on live  .
anyone considering buying a zune protect the screen www  .
sheildzone  .
com best  .
bad news for case companies  .
i put one of these on and never use a case the size of the zune right in my hands is all i need  .
no bulky case when transfering files from itunes (all the dvds rips i made) it converts and transfers that converted file to the zune not duplicating files on hard drive as itunes generally does  .
also when i tell the software to check a folder for content it does it everytime  .
unike itunes , you have to manually tell it to each time you add new content all those rumors of zune software crashing , i had no problems at all on 3 computers you guys spreading that rumor need to upgrade your crappy pc's cant think of anything else  .
fun player love the way it organizes media on my laptop  .
oh and software isnt a ram hog as itunes is  .
gart  .
exe i think it was  .
a program that runs causing system hang  .
running itunes takes up 40mb ram without content in the library  .
whats up with that  .
first off , notice who rates the zune high , and who rates it low  .
sadly there are jerks out there who decided that they dont like the zune , and will give it a nice low score without even trying  .
i is one of them , until i decided to buy one for my brother for his birthday  .
a little more about me   i hate the ipod  .
i is excited when i learned that microsoft is working on an 'ipod killer'  .
i is excited until i read more into it and realized that , thats all the zune is going to be , competition for the ipod i completely conformed to the zune    my brother , his girlfriend and i spent his birthday with the zune  .
setting up the zune and getting everything installed is a piece of cake  .
the zune music software is a whole lot better then i thought  .
it is more visual appealing then windows media players , and kick's itune's butt in everything , except for zune marketplace , which is small compared to the itunes online store we were able to sync about 3000 songs , a few hundred photos , and a few small videos with no problems at all  .
i did notice that low    bitrate music sounded worse on the zune then on my brother's girlfriend's ipod , but high    bitrate music excelled over the ipod the user interface is excellent , allowing customization , and smooth and easy navigating  .
the button layout is hard to use at first , but we got the hang of it quickly the downsides are basically the same as the the downsides of the ipod  .
limited accessories , the fact you have to use the zune music software to sync i did not get to use the zune's wi    fi , but i plan to buy a zune for myself , and i'll test it out  .
as far as i am concerned , the wi    fi will seem limited , especially if you compare it archos 604 wi    fi , but it seems that there are many plans for the wi    fi that will be released in later firmware upgrades by microsoft  .
i did a little of research about the possibility of zune viruses  .
(some apple    fan boys believe are inevitable of any microsoft product) it seems that the zune's wifi is very secure to conclude    the zune is an excellent product , and a definite contender against the ipod  .
on that not , be careful of those reviews of people who have not actually used the zune , because odds are they are hardcore apple fans who cannot have any competition for their precious ipod .
where's the web browser  .
the psp has one  .
why not this device  .
zune team , add it in the next firmware update if you have not already planned to do so .
i have been shopping around for an mp3 player for a very long time now  .
i've never been a fan of the touch sensitive controls of other mainstream mp3 players , but i wanted the sheer capacity that they offered  .
the wheel on the zune is not really a wheel at all  .
it is actually 4 buttons , cleverly disguised to fool us all  .
upon seeing it in the store , i decided to test it out  .
it is very easy to play movies or music , or view pictures  .
i find myself instantly grasping the logical setup of all 3 of the aforementioned functions  .
within 60 seconds of laying hands on the zune , i already felt i knew exactly what i is doing  .
but i is a bit worried that maybe with a lot of content on it , the system would bog down and things may become hard to find  .
my cd collection is 300+ cds large , and it is still very easy and manageable to find a band , cd , or song  .
audio quality is outstanding  .
i've had a problem with mp3 players in the past having too little volume , but in this case , limited volume is not a problem at all (in fact , i would caution users to be wary of the very high audio levels the zune is capable of)  .
the screen looks decent , but i find i'm not as picky about the video functionality as i am the audio , so perhaps i'm not the best person to critique that  .
but i have transcoded a few seinfeld episodes to my zune and have found watching them to be very enjoyable , minus a few areas of pixelated lighting  .
admittedly , i have not used the picture interface since purchasing it , as i have minimal use for showing off pictures  .
but i can say with total confidence that no matter what you're using this for , if you need an intuitive control system with decent video and abhor any type of touch controls , consider the microsoft zune a viable option .
in my opinion , it's a good start for ms to enter the mobile media player market  .
it may not be the best product now but i'm sure we will expect more from them in the near future and could probably topple ipod sooner than most people might think  .
scratch free and matt finish look is great  .
i got my brown 30gig zune and i love it  .
one of the reasons i bought it is because it is made by ms  .
the video playback is great and so is the sound quality  .
i love the screen size which is way bigger than the ipod  .
i have uploaded many videos from my library already and still got plenty of room left  .
the conversion by the zune software is slow but i think it dependes on the file size  .
the zune marketplace needs some work  .
things like a video store and podcast like downloads , i am sure this is in the works  .
i would like to see future zune updtaes and enable the zune to work as a hard drive , the possibility to support animated gif or even screen savers  .
also hope to see the ability to utilize the wi    fi to surf the web and be able to see what other zune users are litsening to .
i am a self professed ipod hater , and when the video media player came out , i amost had to break down  .
i found out about the zune and waited  .
and i'm glad i did  .
side by side with my friends ipod , my zune beats it out  .
thanks again microsoft .
